id	document	label
78800	분실 파손 보험 문의하려고요	1
78801	분실 파손 보험문의하려고요	1
78802	휴대무선 분실했을 때 보험	1
78803	휴대핸드폰 분실했을 때 보험	1
78804	휴대스마트폰 분실했을 때 보험	1
78805	휴대무선 전화기 분실했을 때 보험	1
78806	휴대모바일 분실했을 때 보험	1
78807	휴대휴대전화 분실했을 때 보험	1
78808	휴대무선 전화 분실했을 때 보험	1
78809	휴대휴대폰 분실했을 때 보험	1
78810	무선 분실했을 때 보험	1
78811	핸드폰 분실했을 때 보험	1
78812	스마트폰 분실했을 때 보험	1
78813	폰 분실했을 때 보험	1
78814	무선 전화기 분실했을 때 보험	1
78815	모바일 분실했을 때 보험	1
78816	휴대전화 분실했을 때 보험	1
78817	무선 전화 분실했을 때 보험	1
78818	휴대폰 분실했을 때 보험	1
78819	휴대폰 분실했을 때보험	1
78820	보상받고 싶어요.	1
78821	보상받고싶어요.	1
78822	보험 취소하기	1
78823	보험취소하기	1
78824	복지 할인 유형	1
78825	복지할인 유형	1
78826	복지 할인 제도란?	1
78827	복지할인 제도란?	1
78828	복지 할인 대상	1
78829	복지할인 대상	1
78830	복지할인	1
78831	복지 할인 변경하기	1
78832	복지할인 변경하기	1
78833	복지 할인 유형 바꿔줘	1
78834	복지할인 유형 바꿔줘	1
78835	복지 유형 변경해주세요	1
78836	복지유형 변경해주세요	1
78837	복지 할인 변경하는 법	1
78838	복지 할인변경하는 법	1
78839	내 요금제 확인하기	1
78840	내 요금제확인하기	1
78841	내가 가입한 요금제	1
78842	내가가입한 요금제	1
78843	내가 사용중인 요금제는?	1
78844	내가사용중인 요금제는?	1
78845	내 요금제 조회하기	1
78846	내 요금제조회하기	1
78847	내 요금제 뭐야	1
78848	내 요금제뭐야	1
78849	내 요금제는?	1
78850	내요금제는?	1
78851	내 요금제 가입 정보 알려줘	1
78852	내 요금제 가입정보 알려줘	1
78853	내가 쓰고 있는 요금제	1
78854	내가 쓰고 있는요금제	1
78855	내가 신청한 요금제	1
78856	내가 신청한요금제	1
78857	내 요금제 어떤거야	1
78858	내 요금제어떤거야	1
78859	부가서비스 내역 확인법	1
78860	부가서비스내역 확인법	1
78861	분실안심990	1
78862	분실안심 990 임대무선 반납하기	1
78863	분실안심 990 임대핸드폰 반납하기	1
78864	분실안심 990 임대스마트폰 반납하기	1
78865	분실안심 990 임대무선 전화기 반납하기	1
78866	분실안심 990 임대모바일 반납하기	1
78867	분실안심 990 임대휴대전화 반납하기	1
78868	분실안심 990 임대무선 전화 반납하기	1
78869	분실안심 990 임대휴대폰 반납하기	1
78870	분실안심 990 임대폰 반납하기	1
78871	분실안심 990 임대폰반납하기	1
78872	분실안심 990 플러스프로모션	1
78873	분실안심 990플러스프로모션	1
78874	분실무선 정지	1
78875	분실핸드폰 정지	1
78876	분실스마트폰 정지	1
78877	분실무선 전화기 정지	1
78878	분실모바일 정지	1
78879	분실휴대전화 정지	1
78880	분실무선 전화 정지	1
78881	분실휴대폰 정지	1
78882	분실폰 정지	1
78883	분실폰정지	1
78884	분실 정지하기	1
78885	분실정지하기	1
78886	분실 시 정지하는 법	1
78887	분실시 정지하는 법	1
78888	분실정지 수신기간 연장하고 싶어	1
78889	분실정지수신기간 연장하고 싶어	1
78890	분실파손150 보험	1
78891	분실파손150보험	1
78892	분실파손 150 얼마 지원 돼?	1
78893	분실파손 150 얼마지원 돼?	1
78894	분실파손150 조회	1
78895	분실파손150조회	1
78896	분실 파손150 얼마	1
78897	분실 파손150얼마	1
78898	분실파손200	1
78899	분실 파손 200 보험 조회	1
78900	분실 파손 200보험 조회	1
78901	분실 파손 200은 얼마야	1
78902	분실 파손200은 얼마야	1
78903	분실파손80	1
78904	분실파손 80 보험	1
78905	분실파손80 보험	1
78906	분실파손 i150 보험이 뭐야?	1
78907	분실파손 i150 보험이뭐야?	1
78908	분실파손i150	1
78909	분실파손 i200 보험	1
78910	분실파손 i200보험	1
78911	분실 파손 i200 보상 지원금은?	1
78912	분실 파손 i200보상 지원금은?	1
78913	분실무선 찾기 서비스	1
78914	분실핸드폰 찾기 서비스	1
78915	분실스마트폰 찾기 서비스	1
78916	분실무선 전화기 찾기 서비스	1
78917	분실모바일 찾기 서비스	1
78918	분실휴대전화 찾기 서비스	1
78919	분실무선 전화 찾기 서비스	1
78920	분실휴대폰 찾기 서비스	1
78921	분실폰 찾기 서비스	1
78922	분실폰 찾기서비스	1
78923	분실무선찾기	1
78924	분실핸드폰찾기	1
78925	분실스마트폰찾기	1
78926	분실무선 전화기찾기	1
78927	분실모바일찾기	1
78928	분실휴대전화찾기	1
78929	분실무선 전화찾기	1
78930	분실휴대폰찾기	1
78931	분실폰찾기	1
78932	분실무선 찾기 알람기능이 뭐예요	1
78933	분실핸드폰 찾기 알람기능이 뭐예요	1
78934	분실스마트폰 찾기 알람기능이 뭐예요	1
78935	분실무선 전화기 찾기 알람기능이 뭐예요	1
78936	분실모바일 찾기 알람기능이 뭐예요	1
78937	분실휴대전화 찾기 알람기능이 뭐예요	1
78938	분실무선 전화 찾기 알람기능이 뭐예요	1
78939	분실휴대폰 찾기 알람기능이 뭐예요	1
78940	분실폰 찾기 알람기능이 뭐예요	1
78941	분실폰 찾기알람기능이 뭐예요	1
78942	분실무선 알람 설정 방법 알려줘	1
78943	분실핸드폰 알람 설정 방법 알려줘	1
78944	분실스마트폰 알람 설정 방법 알려줘	1
78945	분실무선 전화기 알람 설정 방법 알려줘	1
78946	분실모바일 알람 설정 방법 알려줘	1
78947	분실휴대전화 알람 설정 방법 알려줘	1
78948	분실무선 전화 알람 설정 방법 알려줘	1
78949	분실휴대폰 알람 설정 방법 알려줘	1
78950	분실폰 알람 설정 방법 알려줘	1
78951	분실폰알람 설정 방법 알려줘	1
78952	분실무선 찾기 위치 조회	1
78953	분실핸드폰 찾기 위치 조회	1
78954	분실스마트폰 찾기 위치 조회	1
78955	분실무선 전화기 찾기 위치 조회	1
78956	분실모바일 찾기 위치 조회	1
78957	분실휴대전화 찾기 위치 조회	1
78958	분실무선 전화 찾기 위치 조회	1
78959	분실휴대폰 찾기 위치 조회	1
78960	분실폰 찾기 위치 조회	1
78961	분실폰 찾기 위치조회	1
78962	분실 무선 위치 조회하기	1
78963	분실 핸드폰 위치 조회하기	1
78964	분실 스마트폰 위치 조회하기	1
78965	분실 무선 전화기 위치 조회하기	1
78966	분실 모바일 위치 조회하기	1
78967	분실 휴대전화 위치 조회하기	1
78968	분실 무선 전화 위치 조회하기	1
78969	분실 휴대폰 위치 조회하기	1
78970	분실 폰 위치 조회하기	1
78971	분실 폰 위치조회하기	1
78972	분실무선 위치 보기	1
78973	분실핸드폰 위치 보기	1
78974	분실스마트폰 위치 보기	1
78975	분실무선 전화기 위치 보기	1
78976	분실모바일 위치 보기	1
78977	분실휴대전화 위치 보기	1
78978	분실무선 전화 위치 보기	1
78979	분실휴대폰 위치 보기	1
78980	분실폰 위치 보기	1
78981	분실폰위치 보기	1
78982	분실 무선 잠그기	1
78983	분실 핸드폰 잠그기	1
78984	분실 스마트폰 잠그기	1
78985	분실 무선 전화기 잠그기	1
78986	분실 모바일 잠그기	1
78987	분실 휴대전화 잠그기	1
78988	분실 무선 전화 잠그기	1
78989	분실 휴대폰 잠그기	1
78990	분실 폰 잠그기	1
78991	분실 폰잠그기	1
78992	휴대무선 분실 시 화면 잠금	1
78993	휴대핸드폰 분실 시 화면 잠금	1
78994	휴대스마트폰 분실 시 화면 잠금	1
78995	휴대무선 전화기 분실 시 화면 잠금	1
78996	휴대모바일 분실 시 화면 잠금	1
78997	휴대휴대전화 분실 시 화면 잠금	1
78998	휴대무선 전화 분실 시 화면 잠금	1
78999	휴대휴대폰 분실 시 화면 잠금	1
79000	무선 분실 시 화면 잠금	1
79001	핸드폰 분실 시 화면 잠금	1
79002	스마트폰 분실 시 화면 잠금	1
79003	폰 분실 시 화면 잠금	1
79004	무선 전화기 분실 시 화면 잠금	1
79005	모바일 분실 시 화면 잠금	1
79006	휴대전화 분실 시 화면 잠금	1
79007	무선 전화 분실 시 화면 잠금	1
79008	휴대폰 분실 시 화면 잠금	1
79009	휴대폰 분실 시화면 잠금	1
79010	무선 분실 시 정보 삭제	1
79011	핸드폰 분실 시 정보 삭제	1
79012	스마트폰 분실 시 정보 삭제	1
79013	무선 전화기 분실 시 정보 삭제	1
79014	모바일 분실 시 정보 삭제	1
79015	휴대전화 분실 시 정보 삭제	1
79016	무선 전화 분실 시 정보 삭제	1
79017	휴대폰 분실 시 정보 삭제	1
79018	폰 분실 시 정보 삭제	1
79019	폰분실 시 정보 삭제	1
79020	분실무선 초기화	1
79021	분실핸드폰 초기화	1
79022	분실스마트폰 초기화	1
79023	분실무선 전화기 초기화	1
79024	분실모바일 초기화	1
79025	분실휴대전화 초기화	1
79026	분실무선 전화 초기화	1
79027	분실휴대폰 초기화	1
79028	분실폰 초기화	1
79029	분실폰초기화	1
79030	비밀번호 전화 신청하기	1
79031	비밀번호 음성전화 신청하기	1
79032	비밀번호 음성 신청하기	1
79033	비밀번호 무료 통화 신청하기	1
79034	비밀번호 전화통화 신청하기	1
79035	비밀번호 유선 신청하기	1
79036	비밀번호 유선통화 신청하기	1
79037	비밀번호 음성통화 신청하기	1
79038	비밀번호 통화 신청하기	1
79039	비밀번호 통화신청하기	1
79040	비밀번호전화신청법	1
79041	비밀번호음성전화신청법	1
79042	비밀번호음성신청법	1
79043	비밀번호무료 통화신청법	1
79044	비밀번호전화통화신청법	1
79045	비밀번호유선신청법	1
79046	비밀번호유선통화신청법	1
79047	비밀번호음성통화신청법	1
79048	비밀번호통화신청법	1
79049	비밀 번호 전화 등록해줘	1
79050	비밀 번호 음성전화 등록해줘	1
79051	비밀 번호 음성 등록해줘	1
79052	비밀 번호 무료 통화 등록해줘	1
79053	비밀 번호 전화통화 등록해줘	1
79054	비밀 번호 유선 등록해줘	1
79055	비밀 번호 유선통화 등록해줘	1
79056	비밀 번호 음성통화 등록해줘	1
79057	비밀 번호 통화 등록해줘	1
79058	비밀번호 통화 등록해줘	1
79059	비밀 번호 전화 이용하기	1
79060	비밀 번호 음성전화 이용하기	1
79061	비밀 번호 음성 이용하기	1
79062	비밀 번호 무료 통화 이용하기	1
79063	비밀 번호 전화통화 이용하기	1
79064	비밀 번호 유선 이용하기	1
79065	비밀 번호 유선통화 이용하기	1
79066	비밀 번호 음성통화 이용하기	1
79067	비밀 번호 통화 이용하기	1
79068	비밀번호 통화 이용하기	1
79069	비밀 번호 전화 이용하는 법	1
79070	비밀 번호 음성전화 이용하는 법	1
79071	비밀 번호 음성 이용하는 법	1
79072	비밀 번호 무료 통화 이용하는 법	1
79073	비밀 번호 전화통화 이용하는 법	1
79074	비밀 번호 유선 이용하는 법	1
79075	비밀 번호 유선통화 이용하는 법	1
79076	비밀 번호 음성통화 이용하는 법	1
79077	비밀 번호 통화 이용하는 법	1
79078	비밀 번호 통화이용하는 법	1
79079	비밀 번호 전화 해지해 주세요.	1
79080	비밀 번호 음성전화 해지해 주세요.	1
79081	비밀 번호 음성 해지해 주세요.	1
79082	비밀 번호 무료 통화 해지해 주세요.	1
79083	비밀 번호 전화통화 해지해 주세요.	1
79084	비밀 번호 유선 해지해 주세요.	1
79085	비밀 번호 유선통화 해지해 주세요.	1
79086	비밀 번호 음성통화 해지해 주세요.	1
79087	비밀 번호 통화 해지해 주세요.	1
79088	비밀번호 통화 해지해 주세요.	1
79089	비밀번호전화 해지하는 법	1
79090	비밀번호음성전화 해지하는 법	1
79091	비밀번호음성 해지하는 법	1
79092	비밀번호무료 통화 해지하는 법	1
79093	비밀번호전화통화 해지하는 법	1
79094	비밀번호유선 해지하는 법	1
79095	비밀번호유선통화 해지하는 법	1
79096	비밀번호음성통화 해지하는 법	1
79097	비밀번호통화 해지하는 법	1
79098	비밀번호통화 해지하는법	1
79099	비즈링 서비스	1
79100	비즈링서비스	1
79101	비즈링 설정해줘	1
79102	비즈링설정해줘	1
79103	비즈링 설정하는 법	1
79104	비즈링 설정하는법	1
79105	비즈 링 사용법	1
79106	비즈 링사용법	1
79107	비즈링 설정하려면	1
79108	비즈링설정하려면	1
79109	비즈 링 해지법	1
79110	비즈링 해지법	1
79111	비즈링 해지해줘	1
79112	비즈링해지해줘	1
79113	비즈링 취소하기	1
79114	비즈링취소하기	1
79115	빌레터앱 설치하기	1
79116	빌레터앱설치하기	1
79117	상담사 칭찬 경로 알려줘	1
79118	상담사 칭찬 경로알려줘	1
79119	상담사 칭찬하기	1
79120	상담사칭찬하기	1
79121	상담사 칭찬 보내기	1
79122	상담사 칭찬보내기	1
79123	SK상품권 요금 납부	1
79124	SK상품권요금 납부	1
79125	상품권으로 요금 납부하기	1
79126	상품권으로 요금납부하기	1
79127	상품권으로 요금 납부하는 법	1
79128	상품권으로 요금납부하는 법	1
79129	휴대무선 요금 상품권으로 결제	1
79130	휴대핸드폰 요금 상품권으로 결제	1
79131	휴대스마트폰 요금 상품권으로 결제	1
79132	휴대무선 전화기 요금 상품권으로 결제	1
79133	휴대모바일 요금 상품권으로 결제	1
79134	휴대휴대전화 요금 상품권으로 결제	1
79135	휴대무선 전화 요금 상품권으로 결제	1
79136	휴대휴대폰 요금 상품권으로 결제	1
79137	무선 요금 상품권으로 결제	1
79138	핸드폰 요금 상품권으로 결제	1
79139	스마트폰 요금 상품권으로 결제	1
79140	폰 요금 상품권으로 결제	1
79141	무선 전화기 요금 상품권으로 결제	1
79142	모바일 요금 상품권으로 결제	1
79143	휴대전화 요금 상품권으로 결제	1
79144	무선 전화 요금 상품권으로 결제	1
79145	휴대폰 요금 상품권으로 결제	1
79146	휴대폰 요금 상품권으로결제	1
79147	선물 받은 인터넷 데이터가 먼저 사용되나요?	1
79148	선물 받은 데이타가 먼저 사용되나요?	1
79149	선물 받은 gb가 먼저 사용되나요?	1
79150	선물 받은 기가가 먼저 사용되나요?	1
79151	선물 받은 기가바이트가 먼저 사용되나요?	1
79152	선물 받은 모바일 데이터가 먼저 사용되나요?	1
79153	선물 받은 data가 먼저 사용되나요?	1
79154	선물 받은 인터넷 용량가 먼저 사용되나요?	1
79155	선물 받은 데이터가 먼저 사용되나요?	1
79156	선물 받은 데이터가 먼저사용되나요?	1
79157	선물 받은 인터넷 데이터 사용하는 법	1
79158	선물 받은 데이타 사용하는 법	1
79159	선물 받은 gb 사용하는 법	1
79160	선물 받은 기가 사용하는 법	1
79161	선물 받은 기가바이트 사용하는 법	1
79162	선물 받은 모바일 데이터 사용하는 법	1
79163	선물 받은 data 사용하는 법	1
79164	선물 받은 인터넷 용량 사용하는 법	1
79165	선물 받은 데이터 사용하는 법	1
79166	선물 받은데이터 사용하는 법	1
79167	선물받은 인터넷 데이터 사용방법	1
79168	선물받은 데이타 사용방법	1
79169	선물받은 gb 사용방법	1
79170	선물받은 기가 사용방법	1
79171	선물받은 기가바이트 사용방법	1
79172	선물받은 모바일 데이터 사용방법	1
79173	선물받은 data 사용방법	1
79174	선물받은 인터넷 용량 사용방법	1
79175	선물받은 데이터 사용방법	1
79176	선물받은 데이터사용방법	1
79177	선물받은 리필쿠무선 소멸	1
79178	선물받은 리필쿠핸드폰 소멸	1
79179	선물받은 리필쿠스마트폰 소멸	1
79180	선물받은 리필쿠무선 전화기 소멸	1
79181	선물받은 리필쿠모바일 소멸	1
79182	선물받은 리필쿠휴대전화 소멸	1
79183	선물받은 리필쿠무선 전화 소멸	1
79184	선물받은 리필쿠휴대폰 소멸	1
79185	다른 사람한테 받은 쿠폰 소멸	1
79186	선물쿠폰 소멸	1
79187	다른 사람들한테 받았던 쿠폰 소멸	1
79188	선물 받았던 쿠폰 소멸	1
79189	선물 리필쿠폰 소멸	1
79190	선물로 받은 쿠폰 소멸	1
79191	리필쿠폰 선물받은 거 소멸	1
79192	딴 사람한테 받은 쿠폰 소멸	1
79193	선물받은 쿠폰 소멸	1
79194	선물받은 리필쿠폰 소멸	1
79195	선물받은리필쿠폰 소멸	1
79196	선물 리필 쿠무선 소멸 확인	1
79197	선물 리필 쿠핸드폰 소멸 확인	1
79198	선물 리필 쿠스마트폰 소멸 확인	1
79199	선물 리필 쿠무선 전화기 소멸 확인	1
79200	선물 리필 쿠모바일 소멸 확인	1
79201	선물 리필 쿠휴대전화 소멸 확인	1
79202	선물 리필 쿠무선 전화 소멸 확인	1
79203	선물 리필 쿠휴대폰 소멸 확인	1
79204	선물 리필 쿠폰 소멸 확인	1
79205	선물리필 쿠폰 소멸 확인	1
79206	선불무선 서비스	1
79207	선불핸드폰 서비스	1
79208	선불스마트폰 서비스	1
79209	선불무선 전화기 서비스	1
79210	선불모바일 서비스	1
79211	선불휴대전화 서비스	1
79212	선불무선 전화 서비스	1
79213	선불휴대폰 서비스	1
79214	선불폰 서비스	1
79215	선불폰서비스	1
79216	선불무선이 뭐야?	1
79217	선불핸드폰이 뭐야?	1
79218	선불스마트폰이 뭐야?	1
79219	선불무선 전화기이 뭐야?	1
79220	선불모바일이 뭐야?	1
79221	선불휴대전화이 뭐야?	1
79222	선불무선 전화이 뭐야?	1
79223	선불휴대폰이 뭐야?	1
79224	선불폰이 뭐야?	1
79225	선불폰이뭐야?	1
79226	선불무선 신청하기	1
79227	선불핸드폰 신청하기	1
79228	선불스마트폰 신청하기	1
79229	선불무선 전화기 신청하기	1
79230	선불모바일 신청하기	1
79231	선불휴대전화 신청하기	1
79232	선불무선 전화 신청하기	1
79233	선불휴대폰 신청하기	1
79234	선불폰 신청하기	1
79235	선불폰신청하기	1
79236	선불무선 금액별 이용기간은?	1
79237	선불핸드폰 금액별 이용기간은?	1
79238	선불스마트폰 금액별 이용기간은?	1
79239	선불무선 전화기 금액별 이용기간은?	1
79240	선불모바일 금액별 이용기간은?	1
79241	선불휴대전화 금액별 이용기간은?	1
79242	선불무선 전화 금액별 이용기간은?	1
79243	선불휴대폰 금액별 이용기간은?	1
79244	선불폰 금액별 이용기간은?	1
79245	선불폰금액별 이용기간은?	1
79246	선불무선 충전금액별 이용 기간	1
79247	선불핸드폰 충전금액별 이용 기간	1
79248	선불스마트폰 충전금액별 이용 기간	1
79249	선불무선 전화기 충전금액별 이용 기간	1
79250	선불모바일 충전금액별 이용 기간	1
79251	선불휴대전화 충전금액별 이용 기간	1
79252	선불무선 전화 충전금액별 이용 기간	1
79253	선불휴대폰 충전금액별 이용 기간	1
79254	선불폰 충전금액별 이용 기간	1
79255	선불폰 충전금액별 이용기간	1
79256	선불 무선 충전권 이용 기간 알려줘	1
79257	선불 핸드폰 충전권 이용 기간 알려줘	1
79258	선불 스마트폰 충전권 이용 기간 알려줘	1
79259	선불 무선 전화기 충전권 이용 기간 알려줘	1
79260	선불 모바일 충전권 이용 기간 알려줘	1
79261	선불 휴대전화 충전권 이용 기간 알려줘	1
79262	선불 무선 전화 충전권 이용 기간 알려줘	1
79263	선불 휴대폰 충전권 이용 기간 알려줘	1
79264	선불 폰 충전권 이용 기간 알려줘	1
79265	선불 폰 충전권이용 기간 알려줘	1
79266	선불무선 충전하기	1
79267	선불핸드폰 충전하기	1
79268	선불스마트폰 충전하기	1
79269	선불무선 전화기 충전하기	1
79270	선불모바일 충전하기	1
79271	선불휴대전화 충전하기	1
79272	선불무선 전화 충전하기	1
79273	선불휴대폰 충전하기	1
79274	선불폰 충전하기	1
79275	선불폰충전하기	1
79276	선불무선 충전하는 법	1
79277	선불핸드폰 충전하는 법	1
79278	선불스마트폰 충전하는 법	1
79279	선불무선 전화기 충전하는 법	1
79280	선불모바일 충전하는 법	1
79281	선불휴대전화 충전하는 법	1
79282	선불무선 전화 충전하는 법	1
79283	선불휴대폰 충전하는 법	1
79284	선불폰 충전하는 법	1
79285	선불폰충전하는 법	1
79286	선불 무선 충전 취소하기	1
79287	선불 핸드폰 충전 취소하기	1
79288	선불 스마트폰 충전 취소하기	1
79289	선불 무선 전화기 충전 취소하기	1
79290	선불 모바일 충전 취소하기	1
79291	선불 휴대전화 충전 취소하기	1
79292	선불 무선 전화 충전 취소하기	1
79293	선불 휴대폰 충전 취소하기	1
79294	선불 폰 충전 취소하기	1
79295	선불폰 충전 취소하기	1
79296	선불 무선 충전 중지해줘	1
79297	선불 핸드폰 충전 중지해줘	1
79298	선불 스마트폰 충전 중지해줘	1
79299	선불 무선 전화기 충전 중지해줘	1
79300	선불 모바일 충전 중지해줘	1
79301	선불 휴대전화 충전 중지해줘	1
79302	선불 무선 전화 충전 중지해줘	1
79303	선불 휴대폰 충전 중지해줘	1
79304	선불 폰 충전 중지해줘	1
79305	선불 폰 충전중지해줘	1
79306	선택약정 만료 SMS 발송 시기는?	1
79307	선택약정 만료SMS 발송 시기는?	1
79308	선택 약정 만료 SMS 발송 날ㅉ ㅏ알려줘	1
79309	선택 약정 만료 SMS 발송날ㅉ ㅏ알려줘	1
79310	선택약정 할인 가입 가능한 단말기 조회	1
79311	선택약정할인 가입 가능한 단말기 조회	1
79312	선택약정 할인 가입되는 단말기	1
79313	선택약정 할인 가입되는단말기	1
79314	선택 약정 할인 가입 불가한 요금제가 뭐죠?	1
79315	선택 약정 할인 가입 불가한 요금제가뭐죠?	1
79316	선택약정 할인 공제 순서 알려줘	1
79317	선택약정 할인공제 순서 알려줘	1
79318	선택 약정 할인 공제 차례는?	1
79319	선택 약정 할인공제 차례는?	1
79320	선택약정할인 공제 과정	1
79321	선택약정할인공제 과정	1
79322	선택 약정 할인 반환금 면제 대상은?	1
79323	선택 약정할인 반환금 면제 대상은?	1
79324	선택 약정 할인 반환금 면제 기준	1
79325	선택약정 할인 반환금 면제 기준	1
79326	선택 약정 할인 반환금 부과 대상은?	1
79327	선택 약정 할인 반환금 부과대상은?	1
79328	선택약정 할인 반환금 부과 기준	1
79329	선택약정할인 반환금 부과 기준	1
79330	선택 약정 할인 제도 가입 조건 알려줘	1
79331	선택 약정할인 제도 가입 조건 알려줘	1
79332	선택약정 할인 가입조건은?	1
79333	선택약정할인 가입조건은?	1
79334	선택 약정 할인 가입하기	1
79335	선택 약정할인 가입하기	1
79336	선택약정할인 가입요건	1
79337	선택약정할인가입요건	1
79338	선택약정할인제도반환금 확인법	1
79339	선택약정할인제도반환금확인법	1
79340	선택 약정 할인 반환금 확인하기	1
79341	선택약정 할인 반환금 확인하기	1
79342	선택약정 할인제도 승계조건	1
79343	선택약정 할인제도승계조건	1
79344	선택 약정 할인 승계하기	1
79345	선택 약정 할인승계하기	1
79346	선택 약정 할인 계승하기	1
79347	선택 약정 할인계승하기	1
79348	선택약정 할인 가입하기	1
79349	선택약정 할인가입하기	1
79350	선택약정 할인 약정 기간 변경하기	1
79351	선택약정 할인 약정 기간변경하기	1
79352	선택약정 할인 재가입 조건은?	1
79353	선택약정 할인재가입 조건은?	1
79354	선택 약정 할인 해제하려면	1
79355	선택 약정할인 해제하려면	1
79356	선택 약정 할인 취소하기	1
79357	선택약정 할인 취소하기	1
79358	선택 약정 할인 중복 가입 가능한 상품은?	1
79359	선택 약정 할인 중복 가입가능한 상품은?	1
79360	선택약정 할인 중복가입 허용	1
79361	선택약정 할인 중복가입허용	1
79362	세금 계산서 재발행받고 싶어요	1
79363	세금 계산서재발행받고 싶어요	1
79364	소리 누리 요금제 알려줘	1
79365	소리 누리 요금제알려줘	1
79366	소리누리 요금제	1
79367	소리누리요금제	1
79368	소리누리 요금	1
79369	소리누리요금	1
79370	소리샘이 뭐야	1
79371	소리샘이뭐야	1
79372	소리샘 비밀번호 찾기	1
79373	소리샘비밀번호 찾기	1
79374	소리샘 청취 어떻게 해	1
79375	소리샘청취 어떻게 해	1
79376	소액결제 내역 확인하기	1
79377	소액결제 내역확인하기	1
79378	소액결제업체 통화번호	1
79379	소액결제업체 음성전화번호	1
79380	소액결제업체 음성번호	1
79381	소액결제업체 무료 통화번호	1
79382	소액결제업체 전화통화번호	1
79383	소액결제업체 유선번호	1
79384	소액결제업체 유선통화번호	1
79385	소액결제업체 음성통화번호	1
79386	소액결제업체 전화번호	1
79387	소액결제업체전화번호	1
79388	소액 결제 업체 연락하기	1
79389	소액 결제 업체연락하기	1
79390	소액 결제 업체정보 알려줘	1
79391	소액결제 업체정보 알려줘	1
79392	소액 결제 납부 못 한 금액 있어?	1
79393	소액 결제 납부 못 한 요금 있어?	1
79394	소액 결제 납부 안 된 요금 있어?	1
79395	소액 결제 납부 안 한 금액 있어?	1
79396	소액 결제 납부 안 한 요금 있어?	1
79397	소액 결제 납부하지 않은 요금 있어?	1
79398	소액 결제 내지 못 한 금액 있어?	1
79399	소액 결제 내지 못 한 요금 있어?	1
79400	소액 결제 내지 않은 요금 있어?	1
79401	소액 결제 못 낸 금액 있어?	1
79402	소액 결제 미납 금액 있어?	1
79403	소액 결제 미납 상태 요금 있어?	1
79404	소액 결제 미납된 요금 있어?	1
79405	소액 결제 미납한 요금 있어?	1
79406	소액 결제 안 낸 금액 있어?	1
79407	소액 결제 안 낸 요금 있어?	1
79408	소액 결제 연체 금액 있어?	1
79409	소액 결제 연체 요금 있어?	1
79410	소액 결제 연체된 금액 있어?	1
79411	소액 결제 연체한 금액 있어?	1
79412	소액 결제 연체한 요금 있어?	1
79413	소액 결제 미납분 있어?	1
79414	소액 결제 미납액 있어?	1
79415	소액 결제 미납금 있어?	1
79416	소액 결제 못 낸 요금 있어?	1
79417	소액 결제 미납 이용료 있어?	1
79418	소액 결제 연체된 요금 있어?	1
79419	소액 결제 연체금 있어?	1
79420	소액 결제 납부하지 못한 요금 있어?	1
79421	소액 결제 미납료 있어?	1
79422	소액 결제 미납한 금액 있어?	1
79423	소액 결제 납부 안 된 금액 있어?	1
79424	소액 결제 연체분 있어?	1
79425	소액 결제 미납된 금액 있어?	1
79426	소액 결제 밀린 금액 있어?	1
79427	소액 결제 납부하지 않은 금액 있어?	1
79428	소액 결제 밀린 요금 있어?	1
79429	소액 결제 이용료 연체분 있어?	1
79430	소액 결제 이용료 미납 있어?	1
79431	소액 결제 이용료 미납분 있어?	1
79432	소액 결제 사용료 미납 있어?	1
79433	소액 결제 이용료 미납액 있어?	1
79434	소액 결제 미납 요금 있어?	1
79435	소액 결제 연체료 있어?	1
79436	소액 결제연체료 있어?	1
79437	소액결제 이용가능 대상은?	1
79438	소액결제이용가능 대상은?	1
79439	소액 결제 이용 대상 알려줘	1
79440	소액 결제이용 대상 알려줘	1
79441	소액결제이용가능자	1
79442	소액 결제 가능 대상은?	1
79443	소액 결제 가능대상은?	1
79444	소액결제 제한하려고요	1
79445	소액결제제한하려고요	1
79446	소액 결제 이용 제한 해제 방법 알려줘	1
79447	소액 결제 이용 제한 해제방법 알려줘	1
79448	소액결제 취소하려고요	1
79449	소액결제취소하려고요	1
79450	소액결제한도설정변경	1
79451	소액 결제 이용 최대 금액 변경해주세요	1
79452	소액 결제 이용 최대 금액변경해주세요	1
79453	소액 결제 최대 금액 확인하고 싶어요	1
79454	소액결제 최대 금액 확인하고 싶어요	1
79455	손누리 링 설정하기	1
79456	손누리링 설정하기	1
79457	손누리 링 세팅해줘	1
79458	손누리링 세팅해줘	1
79459	손누리링 세팅법	1
79460	손누리링세팅법	1
79461	손누리링 신청법	1
79462	손누리링신청법	1
79463	손누리링 해지	1
79464	손누리링해지	1
79465	손누리요금제	1
79466	손누Riga 뭐야?	1
79467	손누리가 뭐야?	1
79468	손누리가뭐야?	1
79469	손누리 요금 얼마	1
79470	손누리요금 얼마	1
79471	수납 이력서 재발행  방법은?	1
79472	수납 이력서 재발행 방법은?	1
79473	수납이력서 재발행해줘	1
79474	수납이력서재발행해줘	1
79475	휴대무선요금 납부내역 재발행	1
79476	휴대핸드폰요금 납부내역 재발행	1
79477	휴대스마트폰요금 납부내역 재발행	1
79478	휴대무선 전화기요금 납부내역 재발행	1
79479	휴대모바일요금 납부내역 재발행	1
79480	휴대휴대전화요금 납부내역 재발행	1
